제품코드,제품명,제품명(짧은),보관창고,생산일자,보관상태,재고,유통기한(%),대분류,중분류
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16012018,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16012020,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16012021,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16012022,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16012024,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16022016,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16022017,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16022019,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16022020,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16022021,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16022022,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16022023,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16022025,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16022026,Good,,23.84,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16032016,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16032019,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16032022,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16032023,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16032025,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16042018,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16042019,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16042020,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16042022,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16042024,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16042026,Good,,40,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16052014,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16052017,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16052018,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16052019,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16052020,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16052023,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16052025,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16052026,Good,,48.22,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16062016,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16062018,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16062019,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16062020,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16062021,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16062022,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16062023,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16062025,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16062026,Good,,56.71,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16072014,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16072015,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16072017,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16072018,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16072021,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16072025,Good,,0,PIE,Chocopie
112,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай12(печеньепрослоенноеглазированное)пачка336г,LProduct,16082016,Good,,0,PIE,Chocopie
